"","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate"
"1398",1398,1154,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1399",1399,1155,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1400",1400,1156,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1401",1401,1157,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1402",1402,1158,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1403",1403,1159,-72.17,42.47,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.7633381805155,667.257423095704,14.8999996185303,0.753424657534247,6.50317591313201,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1404",1404,1160,-72.17,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6530353648795,663.083721923828,14.8999996185303,0.753424657534247,6.49690125962505,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1405",1405,1161,-72.17,42.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6530353648795,663.083721923828,14.8999996185303,0.753424657534247,6.49690125962505,2.70136118734942,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1406",1406,1162,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1407",1407,1163,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1408",1408,1164,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1409",1409,1165,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1410",1410,1166,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1411",1411,1167,-71.75,43.8,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.6190975792705,627.019866943356,13.3819444656372,0.668493150684932,6.44097822584602,2.59390637042205,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1412",1412,1168,-68.42,44.85,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3483944654465,611.208273315429,13.5361221847534,0.668493150684932,6.41543777394432,2.60536182947453,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1413",1413,1169,-68.42,44.85,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3483944654465,611.208273315429,13.5361221847534,0.668493150684932,6.41543777394432,2.60536182947453,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1414",1414,1170,-68.42,44.85,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.3483944654465,611.208273315429,13.5361221847534,0.668493150684932,6.41543777394432,2.60536182947453,-0.40272912828929,NA,0.69041095890411,-0.370468266071068
"1415",1415,1171,-54,5.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.4362545569738,1189.25430297852,13.9819999694824,1,7.08108175353457,2.63777078590716,0,NA,1,0
"1416",1416,1172,-54,5.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.4362545569738,1189.25430297852,13.9819999694824,1,7.08108175353457,2.63777078590716,0,NA,1,0
"1417",1417,1173,-54,5.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.4362545569738,1189.25430297852,13.9819999694824,1,7.08108175353457,2.63777078590716,0,NA,1,0
"1418",1418,1174,-54,5.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.4362545569738,1189.25430297852,13.9819999694824,1,7.08108175353457,2.63777078590716,0,NA,1,0
"1419",1419,1175,-54,5.67,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,26.4362545569738,1189.25430297852,13.9819999694824,1,7.08108175353457,2.63777078590716,0,NA,1,0
"1420",1420,1176,2.35,41.79,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,10.7672366519769,551.598275756837,8.93611769866943,1,6.3128200200202,2.19010123297262,0,NA,1,0
"1421",1421,1177,8.32,53.38,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.53574234485626,467.68145904541,13.2462988571167,1,6.14778742110963,2.58371818187355,0,NA,1,0
"1422",1422,1178,8.32,53.38,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.53574234485626,467.68145904541,13.2462988571167,1,6.14778742110963,2.58371818187355,0,NA,1,0
"1423",1423,1179,8.32,53.38,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.53574234485626,467.68145904541,13.2462988571167,1,6.14778742110963,2.58371818187355,0,NA,1,0
"1424",1424,1180,11.45,50.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.8722898960114,480.243904113774,10.4870001602173,0.753424657534247,6.17429410841615,2.35013641012997,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"1425",1425,1181,11.45,50.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.8722898960114,480.243904113774,10.4870001602173,0.753424657534247,6.17429410841615,2.35013641012997,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"1426",1426,1182,11.45,50.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.8722898960114,480.243904113774,10.4870001602173,0.753424657534247,6.17429410841615,2.35013641012997,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"1427",1427,1183,11.45,50.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.8722898960114,480.243904113774,10.4870001602173,0.753424657534247,6.17429410841615,2.35013641012997,-0.28312625591592,NA,0.761643835616438,-0.272276239891854
"1428",1428,1184,28.87,40.19,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.214670539697,757.136191406251,9.045,1,6.62954314664308,2.20221211884726,0,NA,1,0
"1429",1429,1185,28.87,40.19,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.214670539697,757.136191406251,9.045,1,6.62954314664308,2.20221211884726,0,NA,1,0
"1430",1430,1186,28.87,40.19,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,15.214670539697,757.136191406251,9.045,1,6.62954314664308,2.20221211884726,0,NA,1,0
"1431",1431,1187,30.97,62.77,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,9.72300544381141,491.028519287109,20.161680279541,0.586301369863014,6.1965022101955,3.00378378692944,-0.53392133856064,NA,0.605479452054794,-0.501734652064739
"1432",1432,1188,32.8333,39.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.8111993699055,819.884285888679,7.79036523337174,1,6.70916321553077,2.05288774368369,0,NA,1,0
"1433",1433,1189,32.8333,39.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.8111993699055,819.884285888679,7.79036523337174,1,6.70916321553077,2.05288774368369,0,NA,1,0
"1434",1434,1190,34.67,58.65,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.2351233073643,550.923391723633,18.4143999481201,0.586301369863014,6.31159576450232,2.91313296441474,-0.53392133856064,NA,0.602739726027397,-0.50626980723013
"1435",1435,1191,34.67,58.65,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.2351233073643,550.923391723633,18.4143999481201,0.586301369863014,6.31159576450232,2.91313296441474,-0.53392133856064,NA,0.602739726027397,-0.50626980723013
"1436",1436,1192,41.68,43.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.18275668173953,402.542187499983,11.295,0.504109589041096,5.9977999050306,2.42436014991997,-0.684961595973506,NA,0.523287671232877,-0.647623925535862
"1437",1437,1193,41.68,43.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.18275668173953,402.542187499983,11.295,0.504109589041096,5.9977999050306,2.42436014991997,-0.684961595973506,NA,0.523287671232877,-0.647623925535862
"1438",1438,1194,41.68,43.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.18275668173953,402.542187499983,11.295,0.504109589041096,5.9977999050306,2.42436014991997,-0.684961595973506,NA,0.523287671232877,-0.647623925535862
"1439",1439,1195,41.68,43.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,6.18275668173953,402.542187499983,11.295,0.504109589041096,5.9977999050306,2.42436014991997,-0.684961595973506,NA,0.523287671232877,-0.647623925535862
"1440",1440,1196,82.53,24.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.4899164112409,1609.2859765625,8.96123972930908,1,7.38354586678816,2.19290858006171,0,NA,1,0
"1441",1441,1197,82.53,24.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.4899164112409,1609.2859765625,8.96123972930908,1,7.38354586678816,2.19290858006171,0,NA,1,0
"1442",1442,1198,82.53,24.92,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,25.4899164112409,1609.2859765625,8.96123972930908,1,7.38354586678816,2.19290858006171,0,NA,1,0
"1443",1443,1199,86,17.82,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",1444,1200,86,17.82,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",1445,1201,86,17.82,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",1446,1202,86,17.82,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",1447,1203,92.23,11.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,27.1870030879974,1312.73795166016,NA,1,7.17987027453653,NA,0,NA,0.953424657534247,-0.0476948738080172
"1448",1448,1204,92.23,11.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,27.1870030879974,1312.73795166016,NA,1,7.17987027453653,NA,0,NA,0.953424657534247,-0.0476948738080172
"1449",1449,1205,92.23,11.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,27.1870030879974,1312.73795166016,NA,1,7.17987027453653,NA,0,NA,0.953424657534247,-0.0476948738080172
"1450",1450,1206,102.53,31.58,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,5.76078589638125,332.340845336925,9,0.504109589041096,5.80616108486051,2.19722457733622,-0.684961595973506,NA,0.523287671232877,-0.647623925535862
"1451",1451,1207,115.45,40.02,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,11.3131093606352,694.171810913091,8.338,0.586301369863014,6.54271949602455,2.12082337945861,-0.53392133856064,NA,0.605479452054794,-0.501734652064739
"1452",1452,1208,127.08,37.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.3523903846742,791.853366088874,8.85000038146973,0.753424657534247,6.67437623084601,2.18041750212376,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1453",1453,1209,127.08,37.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.3523903846742,791.853366088874,8.85000038146973,0.753424657534247,6.67437623084601,2.18041750212376,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1454",1454,1210,127.08,37.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,16.3523903846742,791.853366088874,8.85000038146973,0.753424657534247,6.67437623084601,2.18041750212376,-0.28312625591592,NA,0.772602739726027,-0.257990282644378
"1455",1455,1211,128.57,37.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5197705453458,589.410208129847,11.52,0.753424657534247,6.37912238968169,2.44408465526775,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1456",1456,1212,128.57,37.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5197705453458,589.410208129847,11.52,0.753424657534247,6.37912238968169,2.44408465526775,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1457",1457,1213,128.57,37.5,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.5197705453458,589.410208129847,11.52,0.753424657534247,6.37912238968169,2.44408465526775,-0.28312625591592,NA,0.778082191780822,-0.250923115421285
"1458",1458,1214,145.58,-37.63,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,12.084931198359,576.978504638693,10.0745998092651,1,6.35780501215505,2.31001738587909,0,NA,0.956164383561644,-0.0448254313800644
"1459",1459,1215,146.29,-26.56,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,21.2032990344366,1384.33655517579,8.89999961853027,1,7.23297628232024,2.18605123387633,0,NA,1,0
"1460",1460,1216,146.45,-26.45,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,20.9158369700114,1351.41567993164,8.89999961853027,1,7.20890797378248,2.18605123387633,0,NA,1,0
"1461",1461,1217,148.3,-27.96,NA,NA,NA,NA,"Peng 2023, Journal of Ecology",NA,"Forest",NA,20.388723452886,1278.45699462891,8.84749963855742,1,7.15340915680054,2.18013489238497,0,NA,1,0
"1462",1462,1,-104.41,53.54,NA,110,606,NA,"Collalti 2020, Nature","evergreen","Forest","Pinus banksiana",10.8147662040165,607.083245239258,11.6172800048828,0.586301369863014,6.40866592373094,2.45249364526943,-0.53392133856064,4.70048036579242,0.605479452054794,-0.501734652064739
"1463",1463,2,-105.12,53.98,NA,140,NA,0.51,"Collalti 2020, Nature","evergreen","Forest","Picea mariana",9.63443809304919,543.071009521484,13.0149001907349,0.586301369863014,6.29724008398336,2.56609486962994,-0.53392133856064,4.9416424226093,0.605479452054794,-0.501734652064739
"1464",1464,3,-80.35,42.71,180,85,1485,0.121212121212121,"Collalti 2020, Nature","evergreen","Forest","Pinus strobus",13.1424779885345,717.654644775396,9.43600006103516,0.668493150684932,6.57598845719793,2.24453216801376,-0.40272912828929,4.44265125649032,0.698630136986301,-0.358633808424065
"1465",1465,4,-80.34,42.7,538,50,1513,0.355584930601454,"Collalti 2020, Nature","evergreen","Forest","Pinus strobus",13.1988358173105,709.427752685552,9.41050004959107,0.753424657534247,6.56445866292411,2.24182609241824,-0.28312625591592,3.91202300542815,0.778082191780822,-0.250923115421285
"1466",1466,5,-80.55,42.66,64,22,1253,0.0510774142059058,"Collalti 2020, Nature","evergreen","Forest","Pinus strobus",13.2124737855461,703.896572875981,9.46100019454956,0.753424657534247,6.55663143183676,2.24717810628563,-0.28312625591592,3.09104245335832,0.778082191780822,-0.250923115421285
"1467",1467,6,60.16,2.64,NA,NA,2147,NA,"Collalti 2020, Nature","evergreen","Forest","Virola calophylla (Spruce) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",1468,7,60.16,2.64,NA,NA,2147,0.23,"Collalti 2020, Nature","evergreen","Forest","Protium altsonii Sandwith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",1469,8,60.16,2.64,NA,NA,2147,0.23,"Collalti 2020, Nature","evergreen","Forest","Corythophora alta R.Knuth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",1470,9,60.16,2.64,NA,NA,2147,0.23,"Collalti 2020, Nature","evergreen","Forest","Plethogyne catingae Duke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",1471,10,60.16,2.64,NA,NA,2147,0.23,"Collalti 2020, Nature","evergreen","Forest","Maquira sclerophylla (Ducke) C.C Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",1472,11,60.16,2.64,NA,NA,395,0.23,"Collalti 2020, Nature","evergreen","Forest","Pouteria retinervis T.D.Penn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",1473,12,60.16,2.64,NA,NA,395,0.67,"Collalti 2020, Nature","evergreen","Forest","Rinorea guianensis Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",1474,13,60.16,2.64,NA,NA,395,0.67,"Collalti 2020, Nature","evergreen","Forest","Erisma bicolor Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",1475,14,60.16,2.64,NA,NA,395,0.67,"Collalti 2020, Nature","evergreen","Forest","Protium paniculatum Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",1476,15,60.16,2.64,NA,NA,395,0.67,"Collalti 2020, Nature","evergreen","Forest","Licaria crassifolia (Pior.) P.L.R. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",1477,16,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Neea sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",1478,17,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Protium paniculatum Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",1479,18,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Myrcia paivae O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",1480,19,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Agonandra brasiliensis Miers ex Benth. & Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",1481,20,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Aspidosperma vargasii A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",1482,21,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Myrcia subsericea A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",1483,22,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Clarisia racemosa Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",1484,23,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Virola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",1485,24,60.16,2.64,NA,NA,304,0.59,"Collalti 2020, Nature",NA,"Forest","Sloanea sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",1486,1,115.43,39.97,373,35,730,0.510958904109589,"Xu 2014, Global Biogeochemical Cycles","deciduous","Forest","Betula platyphylla",12.8875172927974,721.175340576165,8.3592,0.671232876712329,6.58088229853185,2.12336272873776,-0.398639143037764,3.55534806148941,0.687671232876712,-0.374444414450708
"1487",1487,2,115.43,39.97,320,35,539,0.593692022263451,"Xu 2014, Global Biogeochemical Cycles","deciduous","Forest","Quercus liaotungensis",12.8875172927974,721.175340576165,8.3592,0.671232876712329,6.58088229853185,2.12336272873776,-0.398639143037764,3.55534806148941,0.687671232876712,-0.374444414450708
"1488",1488,3,115.43,39.97,589,30,1282,0.459438377535101,"Xu 2014, Global Biogeochemical Cycles","evergreen","Forest","Pinus tabulaeformis",12.8875172927974,721.175340576165,8.3592,0.671232876712329,6.58088229853185,2.12336272873776,-0.398639143037764,3.40119738166216,0.687671232876712,-0.374444414450708
"1489",1489,16,30.82,62.87,551,50,1023,0.5386119257087,"Xu 2014, Global Biogeochemical Cycles","evergreen","Forest","Pinus sylvestris",9.554810966083,480.494692993165,21.1254806411743,0.586301369863014,6.17481618359007,3.05047992522935,-0.53392133856064,3.91202300542815,0.605479452054794,-0.501734652064739
"1490",1490,23,-79.48,34.91,556,12,1313,0.423457730388423,"Xu 2014, Global Biogeochemical Cycles","evergreen","Forest","Pinus taeda L",16.7693780533473,874.620612182617,10.1436002059937,1,6.77379020625498,2.31684298504849,0,2.484906649788,1,0
"1491",1491,38,-38.12,-11.97,NA,4,3080,NA,"Xu 2014, Global Biogeochemical Cycles","evergreen","Forest","Eucalyptus grandis ¡Á urophylla",25.082849504153,1155.46085449219,10.1679397514343,1,7.05225455159163,2.31923960855826,0,1.38629436111989,1,0
"1492",1492,44,-121.57,44.43,326,50,852,0.382629107981221,"Xu 2014, Global Biogeochemical Cycles","evergreen","Forest","ponderosa pine",9.27029753223059,591.795254516602,13.2099999999999,0.83013698630137,6.38316072120568,2.58097411853423,-0.186164548073122,3.91202300542815,0.838356164383562,-0.176312251630111
